entrez	symbol	chromosome	tstart	tend
388886	LRRC75B	chr22	24585889	24593039
389058	SP5	chr2	170715886	170717401
389118	CDHR4	chr3	49790835	49799818
389123	IQCF2	chr3	51861858	51863367
389170	LEKR1	chr3	156826424	157045747
389197	C4orf50	chr4	5959378	6018431
389199	LOC389199	chr4	7939166	7939978
389208	TMPRSS11F	chr4	68053912	68099037
389320	TEX43	chr5	126631735	126636238
389337	ARHGEF37	chr5	149597755	149632188
389376	SFTA2	chr6	30931491	30932096
389400	GFRAL	chr6	55331714	55401850
389421	LIN28B	chr6	104950461	105078780
389432	SAMD5	chr6	147508929	147947579
389524	GTF2IRD2B	chr7	75108965	75142666
389558	FAM180A	chr7	135733978	135748580
389643	NUGGC	chr8	28023320	28074410
389658	ALKAL1	chr8	52538446	52565256
389677	RBM12B	chr8	93733408	93736410
389690	MROH5	chr8	141433961	141507149
389792	IER5L	chr9	129176841	129178052
389840	MAP3K15	chrX	19360752	19515261
389857	CENPVL1	chrX	51710512	51711327
390110	ACCSL	chr11	44047998	44059917
390174	OR9G1	chr11	56700388	56701302
390212	GPR152	chr11	67451315	67452724
390538	OR4M2	chr15	22080625	22081563
390664	C1QTNF8	chr16	1093504	1094922
390792	KRT39	chr17	40958604	40966856
390937	LOC390937	chr19	41908231	41910098
391003	PRAMEF18	chr1	13223335	13226106
392275	SMPD5	chr8	144048677	144051203
392307	FAM221B	chr9	35818849	35826161
392399	LCN9	chr9	135663322	135670728
392490	FLJ44635	chrX	72159839	72160249
392636	AGMO	chr7	15159416	15561845
399474	TMEM200B	chr1	29120908	29121849
399668	SMIM10L2A	chrX	135422132	135422365
399823	FOXI2	chr10	127737274	127738962
399939	TRIM49D1	chr11	89911590	89917710
399967	PATE2	chr11	125777385	125778773
400120	SERTM1	chr13	36695079	36695399
400165	ATP11AUN	chr13	112679380	112683377
400359	C15orf53	chr15	38696608	38698542
400451	FAM174B	chr15	92630213	92655659
400499	LOC400499	chr16	11372631	11522113
400591	C17orf102	chr17	34578873	34579280
400629	TEX19	chr17	82362151	82362642
400713	ZNF880	chr19	52383848	52385311
400736	PRAMEF13	chr1	13196826	13199589
400797	CLEC20A	chr1	178479538	178497181
400818	NBPF9	chr1	148808505	149321732
400830	DEFB132	chr20	257779	259303
400935	IL17REL	chr22	49996678	50012646
401027	C2orf66	chr2	196807446	196809387
401036	ASB18	chr2	236194875	236264345
401040	LOC401040	chr2	239578426	239583107
401137	PRR27	chr4	70154376	70158900
401427	OR2A7	chr7	144258699	144259628
401447	USP17L1	chr8	7332387	7333976
401498	TMEM215	chr9	32784184	32784888
401548	SNX30	chr9	112751002	112875243
401562	LCNL1	chr9	136983587	136985008
401563	C9orf139	chr9	137033064	137035051
401565	FAM166A	chr9	137243703	137247784
401612	SLC25A53	chrX	104104337	104110691
401720	FIGNL2	chr12	51820455	51847454
401944	LDLRAD2	chr1	21812452	21821664
402096	LOC402096	chr2	106369768	106376552
402317	OR2A42	chr7	144250674	144251594
402381	SOHLH1	chr9	135693600	135699467
402415	XKRX	chrX	100914341	100928343
403314	APOBEC4	chr1	183647681	183648781
404217	CTXN1	chr19	7925293	7925538
404550	C16orf74	chr16	85708011	85710308
404552	SCGB1D4	chr11	62297471	62299010
404636	FAM45A	chr10	119104143	119136644
404734	ANKHD1-EIF4EBP3	chr5	140401968	140549077
407977	TNFSF12-TNFSF13	chr17	7549154	7560830
408029	C2orf27B	chr2	131795166	131800937
408187	SPINK14	chr5	148146771	148175395
414062	CCL3L3	chr17	36195289	36196673
414152	C10orf105	chr10	71715939	71716337
414235	PRR26	chr10	650111	662959
414325	DEFB103A	chr8	7881422	7882565
414328	IDNK	chr9	83622769	83643777
414918	DENND6B	chr22	50312142	50326988
425054	VCX3B	chrX	8465451	8466380
431705	ASTL	chr2	96123853	96138436
431707	LHX8	chr1	75136603	75199442
439915	KRTAP5-5	chr11	1584416	1630551
440021	KRTAP5-2	chr11	1597720	1598250
440044	SLC22A20P	chr11	65213873	65242083
440068	CARD17	chr11	105099366	105101459
440243	GOLGA6L22	chr15	22458994	22466822
440270	GOLGA8B	chr15	34527635	34535912
440292	LOC440292	chr15	77941407	77944514
440295	GOLGA6L9	chr15	82430080	82436408
440345	NPIPB4	chr16	21834721	21847541
440353	NPIPB12	chr16	29483692	29505592
440519	ZNF724	chr19	23222388	23224019
440567	UQCRHL	chr1	15807377	15807649
440672	NUDT4B	chr1	148748953	148749495
440730	TRIM67	chr1	231162970	231215437
441024	MTHFD2L	chr4	74157830	74301806
441168	CALHM6	chr6	116461930	116463702
441204	LOC441204	chr7	26398742	26460408
441239	LOC441239	chr7	64888340	64889739
441272	SPDYE3	chr7	100307886	100320012
441457	NUTM2G	chr9	96931721	96939146
441495	CENPVL2	chrX	51682016	51682831
441519	CT45A3	chrX	135760355	135764444
441525	SPANXN4	chrX	143026015	143034693
441549	CDNF	chr10	14819983	14837946
441581	FRG2B	chr10	133625102	133626742
441873	PRAMEF25	chr1	13073694	13077549
442038	SULT1C3	chr2	108247060	108265348
442117	GALNTL6	chr4	171814581	173040097
442213	PTCHD4	chr6	47878306	48068655
442721	LMOD2	chr7	123655964	123663206
442862	PRY2	chrY	23682010	23694527
442868	BPY2C	chrY	25043937	25044023
445329	SULT1A4	chr16	29461386	29464572
445347	TARP	chr7	38240027	38265666
445372	TRIM6-TRIM34	chr11	5603244	5643706
445571	CBWD3	chr9	68242032	68299584
445815	PALM2-AKAP2	chr9	109780489	110168494
448834	KPRP	chr1	152759589	152761325
474170	LRRC37A2	chr17	46406664	46755370
474343	SPIN2B	chrX	57119856	57121177
474381	H2AFB2	chrX	155380787	155381131
474383	F8A2	chrX	155382115	155383227
474384	F8A3	chrX	155457488	155458600
493869	GPX8	chr5	55160193	55164215
494143	CHAC2	chr2	53767887	53774522
503614	DEFB107B	chr8	7495934	7509220
503618	DEFB104B	chr8	7470359	7475068
503841	DEFB106B	chr8	7482607	7486382
504180	DEFB105B	chr8	7487721	7489548
541465	CT45A6	chrX	135829443	135833533
541466	CT45A1	chrX	135718941	135723030
548313	SSX4B	chrX	48403452	48411372
548596	CKMT1A	chr15	43694051	43699086
548645	DNAJC25	chr9	111631408	111666937
550631	CCDC157	chr22	30366001	30376742
553158	PRR5-ARHGAP8	chr22	44679800	44862592
554313	HIST2H4B	chr1	149860823	149861131
574016	CLLU1OS	chr12	92421013	92421174
613037	NPIPB13	chr16	30223032	30245573
613209	DEFB135	chr8	11982321	11984587
613210	DEFB136	chr8	11973940	11974599
613211	DEFB134	chr8	11993983	11996251
619279	ZNF704	chr8	80641369	80874044
641372	ACOT6	chr14	73612458	73619836
641517	DEFB109B	chr8	7312846	7319948
642515	PRRT1B	chr9	131554445	131558199
642574	IQANK1	chr8	143771130	143790605
642587	MIR205HG	chr1	209429298	209432346
643161	FAM25A	chr10	87020325	87024671
643338	C15orf62	chr15	40770496	40771020
643355	LINC01750	chr1	111990897	111996510
643479	FAM25E	chr10	45815489	45817249
643699	GOLGA8N	chr15	32593554	32603975
643854	CTAGE9	chr6	131708687	131711017
643905	PRR21	chr2	240041816	240042982
644215	LOC644215	chr10	97401263	97426138
644249	LOC644249	chr9	67910011	67920551
644414	DEFB131A	chr4	9444534	9450511
644596	SMIM10L2B	chrX	135098400	135098633
644634	FAM231D	chr1	149704503	149705009
645027	EVPLL	chr17	18380938	18389497
645073	GAGE12G	chrX	49342304	49345924
645202	LOC645202	chr15	28350254	28358029
645359	PRAMEF26	chr1	13149240	13153095
645426	TMEM191C	chr22	21467319	21469818
645745	MT1HL1	chr1	237004190	237004372
645974	PABPC1L2B	chrX	73003643	73004242
646588	LOC646588	chr7	25653588	25670718
646851	FAM227A	chr22	38586064	38650168
646864	ZNF723	chr19	22857117	22858430
647042	GOLGA6L10	chr15	82342779	82349375
647087	STMP1	chr7	135672741	135674162
649330	HNRNPCL3	chr1	13061325	13062203
653073	GOLGA8J	chr15	30083053	30613810
653075	GOLGA8T	chr15	30135149	30145564
653125	GOLGA8K	chr15	32392785	32403194
653240	KRTAP4-11	chr17	41117731	41118315
653308	ASAH2B	chr10	50742925	50754737
653333	FAM86B2	chr8	12425892	12436343
653499	LGALS7B	chr19	38789616	38791690
653550	TP53TG3C	chr16	32674927	32676097
653604	HIST2H3D	chr1	149813274	149813681
653641	GOLGA6C	chr15	75282876	75294472
653689	GSTT2B	chr22	23957726	23961131
653808	ZG16	chr16	29779267	29780416
654364	NME1-NME2	chr17	51154374	51171601
654429	LRTM2	chr12	1827978	1834718
654463	FER1L6	chr8	123955990	124119787
654483	BOLA2B	chr16	30192978	30193793
692312	PPAN-P2RY11	chr19	10106501	10114735
723790	HIST2H2AA4	chr1	149851114	149851503
723961	INS-IGF2	chr11	2147615	2160971
727837	SSX2B	chrX	52752681	52760441
727851	RGPD8	chr2	112378054	112433453
727866	FAM156B	chrX	52907226	52907864
727909	GOLGA8Q	chr15	30552078	30562498
728026	LOC728026	chr9	94347237	94347563
728047	GOLGA8O	chr15	32445109	32455536
728113	ANXA8L1	chr10	46379885	46390927
728118	NUTM2A	chr10	87225831	87235152
728130	NUTM2D	chr10	87358266	87367369
728137	TSPY3	chrY	9398467	9400314
728224	KRTAP4-8	chr17	41097530	41118315
728226	GGTLC3	chr22	18516504	18517897
728239	MAGED4	chrX	52185923	52191862
728262	FAM157A	chr3	198153189	198167873
728269	MAGEA9B	chrX	149582235	149583179
728310	GOLGA6L7	chr15	28842238	28842957
728340	GTF2H2C	chr5	69565133	69592208
728343	NXF2B	chrX	102360604	102370153
728358	DEFA1B	chr8	6996890	6997763
728405	USP17L29	chr4	9325165	9326754
728419	USP17L30	chr4	9363129	9364718
728441	GGT2	chr22	21208141	21225554
728458	OPN1MW2	chrX	154219816	154233177
728492	SERF1B	chr5	70026409	70032384
728498	GOLGA8H	chr15	30604126	30614558
728577	CNTNAP3B	chr9	41893992	42129094
728656	DMRTC1B	chrX	72845136	72848372
728695	SPANXB1	chrX	141002694	141003649
728712	SPANXA2	chrX	141589768	141590705
728741	NPIPB6	chr16	28342610	28362822
728747	ANKRD20A4	chr9	64369675	64411755
728841	NBPF8	chr1	120461252	120463028
728911	CT45A2	chrX	135812177	135816265
728929	ELOA3B	chr18	47022290	47023927
728945	PPIAL4F	chr1	144592943	144593434
729201	SPACA5B	chrX	48130688	48132526
729240	PRR20C	chr13	57154448	57156131
729246	PRR20D	chr13	57161019	57162702
729250	PRR20E	chr13	57167584	57169267
729254	LOC729254	chr2	191811523	191820002
729384	TRIM49D2	chr11	89926762	89932882
729396	GAGE12J	chrX	49323194	49326817
729431	GAGE12E	chrX	49533332	49536951
729447	GAGE2A	chrX	49590651	49594245
729458	MBD3L2B	chr19	7019164	7021397
729597	SPDYE6	chr7	102348105	102356023
729759	OR4F29	chr1	450743	451678
729800	LOC729800	chr10	122800976	122826445
729873	TBC1D3	chr17	38181977	38191029
730094	MOSMO	chr16	22008302	22080877
730262	PPIAL4E	chr1	144373093	144373584
730268	LOC730268	chr2	87707776	87738103
100129098	LOC100129098	chr8	54466791	54470426
100129239	CXorf51A	chrX	146814210	146814723
100129271	C1orf68	chr1	152719522	152720271
100129407	FAM236A	chrX	72938476	72938652
100129515	ETDB	chrX	135119085	135119261
100129528	MUC8	chr12	132472751	132476638
100129583	FAM47E	chr4	76251747	76283455
100129697	LOC100129697	chr16	88940195	88951357
100130086	HSFX2	chrX	149592595	149594700
100130361	CXorf49	chrX	71663279	71718151
100130933	SMIM6	chr17	75647377	75647562
100131608	PRR23D1	chr8	7539805	7541877
100131801	PET100	chr19	7630567	7631553
100132247	NPIPB5	chr16	22513802	22536382
100132304	FAM236B	chrX	72782171	72782347
100132406	NBPF10	chr1	145291529	146144769
100132476	KRTAP4-7	chr17	41084207	41084671
100132565	GOLGA8F	chr15	28378726	28389060
100132874	LOC100132874	chr9	61983680	61984417
100132994	CXorf49B	chrX	71763424	71766327
100133053	CXorf51B	chrX	146809792	146810305
100133093	FAM25G	chr10	47995381	47999765
100133128	DEFB108F	chr4	9399174	9403562
100133251	PRR23D2	chr8	7779164	7781236
100133267	DEFB130B	chr8	12064392	12071747
100133301	FAM231BP	chr1	16539066	16539572
100134938	UPK3BL1	chr7	102637528	102642741
100142659	CTAGE8	chr7	144266920	144269250
100271846	ERVV-2	chr19	53049252	53050856
100271849	MEF2B	chr19	19145697	19150735
100287013	FAM86KP	chr4	9153296	9165452
100287178	USP17L11	chr4	9215405	9216994
100287226	ZNF729	chr19	22313670	22317173
100287238	USP17L13	chr4	9220152	9226485
100287294	LOC100287294	chr7	56891394	56944365
100287387	LOC100287387	chr2	238846665	238847679
100287399	POTEB2	chr15	20835394	20866281
100287477	LOC100287477	chr19	50058719	50060497
100287932	TIMM23	chr10	45972625	46003315
100288072	SDR42E2	chr16	22165583	22190390
100288142	NBPF20	chr1	145573968	146124862
100288332	NPIPA5	chr16	15364879	15381047
100288524	WI2-2373I1.2	chr7	290170	291485
100288562	LOC100288562	chr8	85735314	85737338
100288801	FRG2C	chr3	75664380	75666038
100288960	PRSS43	chr3	46753733	46812486
100289462	DEFB4B	chr8	7414964	7416827
100302652	GPR75-ASB3	chr2	53670506	53859928
100302736	TMED7-TICAM2	chr5	115580552	115625792
100463486	MTRNR2L8	chr11	10508155	10508226
100505385	IQCJ-SCHIP1	chr3	159245843	159896771
100505555	LOC100505555	chr19	9792875	9793294
100505650	LOC100505650	chr1	206060632	206061817
100506164	HSFX1	chrX	149774682	149776787
100506248	LOC100506248	chr12	12111163	12111516
100506422	LOC100506422	chr9	26114383	26114463
100506571	LOC100506571	chr1	228075734	228076354
100509620	LOC100509620	chr2	94588435	94604570
100526664	LY75-CD302	chr2	159771854	159904682
100526694	MSANTD3-TMEFF1	chr9	100441939	100576597
100526739	CENPS-CORT	chr1	10430518	10451592
100526740	ATP5MF-PTCD1	chr7	99419970	99460194
100526760	ABHD14A-ACY1	chr3	51975136	51989072
100526761	CCDC169-SOHLH2	chr13	36170531	36297719
100526772	TMEM110-MUSTN1	chr3	52833327	52897450
100526773	EPPIN-WFDC6	chr20	45534470	45547357
100526783	C15orf38-AP3S2	chr15	89835518	89912835
100526794	NT5C1B-RDH14	chr2	18555194	18587595
100526835	FPGT-TNNI3K	chr1	74198240	74543979
100526842	RPL17-C18orf32	chr18	49482348	49491571
100527949	GIMAP1-GIMAP5	chr7	150719048	150743060
100527963	PMF1-BGLAP	chr1	156213016	156243159
100528017	SAA2-SAA4	chr11	18231505	18248011
100528064	NEDD8-MDP1	chr14	24214027	24218431
100529063	BCL2L2-PABPN1	chr14	23307768	23324290
100529097	RPL36A-HNRNPH2	chrX	101390936	101411989
100529144	CORO7-PAM16	chr16	4340322	4416518
100529239	RPS10-NUDT3	chr6	34288756	34425221
100529241	HSPE1-MOB4	chr2	197501074	197550643
100529257	SYNJ2BP-COX16	chr14	70326336	70416963
100529261	CHURC1-FNTB	chr14	64914415	65061309
100532726	NDUFC2-KCTD14	chr11	78038667	78079744
100532731	COMMD3-BMI1	chr10	22316418	22329539
100533105	C8orf44-SGK3	chr8	66793737	66859578
100533467	BIVM-ERCC5	chr13	102807268	102875900
100534599	ISY1-RAB43	chr3	129091099	129158558
100652777	LOC100652777	chr16	14727280	14733347
100652833	LOC100652833	chr5	99522401	99525361
100652871	LOC100652871	chr22	23939914	23942795
100653515	CEP295NL	chr17	78855670	78925088
100861519	GDNF-AS1	chr5	37875357	37875671
100861540	CYP3A7-CYP3A51P	chr7	99648308	99735093
100885850	PTGES3L-AARSD1	chr17	42950596	42980182
100996365	LOC100996365	chr7	63756823	63757317
100996379	LOC100996379	chr15	20516374	20518863
100996401	LOC100996401	chr22	18527156	18527635
100996414	LOC100996414	chr7	63755000	63755494
100996574	LOC100996574	chr9	133060610	133061332
100996631	TCP11X1	chrX	102215839	102226594
100996637	LOC100996637	chr2	495070	495876
100996720	LOC100996720	chr1	120913395	120914198
100996721	LOC100996721	chr1	121012709	121013215
100996738	HERC2P11	chr15	28575028	28579278
100996741	LOC100996741	chr1	145164807	145165313
100996746	SPDYE11	chr7	77024689	77030570
100996758	NPY4R2	chr10	47921988	47923112
100996763	LOC100996763	chr1	148598640	148712415
100996792	LOC100996792	chr17	21773757	21782880
100996928	C7orf55-LUC7L2	chr7	139341385	139422337
101059906	LOC101059906	chr11	528601	531294
101059918	GOLGA8R	chr15	30403743	30414162
101059938	NPIPA7	chr16	14711689	14765410
101060017	LOC101060017	chr2	90359814	90362904
101060022	LOC101060022	chr1	227969805	227971355
101060024	LOC101060024	chr5	134081912	134082070
101060226	NBPF19	chr1	149475933	149554735
101060233	OPN1MW3	chrX	154257620	154270981
101060254	LOC101060254	chr1	145517170	145520650
101060301	HNRNPCL4	chr1	13164589	13165467
101060321	TBC1D3G	chr17	36325412	36334441
101060341	LOC101060341	chr7	55746851	55748062
101060684	NBPF26	chr1	120805591	120840590
101926982	LOC101926982	chr2	9649311	9649388
101927016	LOC101927016	chr13	63832667	63832993
101927174	CHL1-AS2	chr3	115857	197407
101927216	LOC101927216	chr13	80054667	80073521
101927245	LOC101927245	chr8	102654491	102655162
101927353	LOC101927353	chr6	909269	910966
101927375	LOC101927375	chr13	24541912	24564140
101927503	LOC101927503	chr11	1055781	1056875
101927509	LOC101927509	chr2	241267602	241273919
101927546	ANO7L1	chr1	16225232	16225885
101927562	LOC101927562	chr11	1554950	1555480
101927579	DNM1P50	chr15	30395212	30397620
101927789	LOC101927789	chr11	65455182	65466200
101928108	LY6L	chr8	143081054	143082648
101928147	C21orf140	chr21	7769796	7770548
101928193	LOC101928193	chr9	133190241	133191867
101928208	LOC101928208	chr7	29722321	29742264
101928268	LOC101928268	chr7	30460276	30469214
101928343	LOC101928343	chr17	74603849	74606538
101928422	LOC101928422	chr7	143623776	143624411
101928548	LOC101928548	chr4	1200646	1201257
101928589	LOC101928589	chrX	110175773	110176395
101928592	LOC101928592	chr3	44683781	44684791
101928635	LOC101928635	chr15	58225665	58284512
101928677	ETDA	chrX	135253277	135253453
101928764	LOC101928764	chr13	21287432	21293678
101928879	LOC101928879	chr4	53575599	53576384
101929060	LOC101929060	chr19	302424	304361
101929097	LOC101929097	chr19	2511843	2513571
101929141	LOC101929141	chr17	18835679	18842365
101929235	LOC101929235	chrY	25464006	25473621
101929322	LOC101929322	chr7	65525627	65554744
101929355	CFAP97D2	chr13	114179331	114212101
101929469	TEX52	chr12	2849234	2857026
101929530	FANCD2P2	chr3	11859673	11901604
101929578	LOC101929578	chr17	39243927	39245703
101929747	LOC101929747	chr5	96935374	96936075
101929959	LOC101929959	chr9	40571990	40578261
101929989	LOC101929989	chr16	8882397	8885292
101930047	LOC101930047	chr2	91442059	91443606
101930420	LOC101930420	chr3	91374239	91436253
102723383	LOC102723383	chr1	16733955	16734461
102723547	CSAG2	chrX	152708574	152709112
102723555	SPDYE16	chr7	76533697	76540386
102723623	LOC102723623	chr15	23326483	23334141
102723730	LOC102723730	chr2	1555173	1556306
102723737	CT45A8	chrX	135863974	135868061
102723750	LOC102723750	chr15	74602716	74609676
102723796	TLE7	chr16	71430265	71432724
102723859	TBC1D3E	chr17	38129496	38138550
102723872	LOC102723872	chr7	19831	31446
102723971	LOC102723971	chr9	135614240	135618061
102724023	GATD3B	chr21	5098942	5128354
102724159	LOC102724159	chr21	5131284	5153073
102724200	LOC102724200	chr21	5158524	5163653
102724229	LOC102724229	chr7	102480154	102480669
102724237	LOC102724237	chr9	89664937	89672859
102724398	CH507-42P11.6	chr21	6087674	6088156
102724422	LOC102724422	chr6	100880867	100881657
102724473	GAGE10	chrX	49304860	49317290
102724474	LOC102724474	chr13	113150485	113153986
102724594	U2AF1L5	chr21	6484772	6499172
102724624	LOC102724624	chr17	19089539	19096195
102724655	AQP7P5	chr9	40481559	40491274
102724657	LOC102724657	chr5	178694712	178696181
102724665	LOC102724665	chr6	92644476	92644805
102724682	LOC102724682	chr14	99942179	99944466
102724720	LOC102724720	chr5	95834884	95835267
102724877	LOC102724877	chr3	194070206	194122981
102724928	CCNYL3	chr16	35032373	35058254
102724965	LOC102724965	chr2	45649343	45652047
102724971	LOC102724971	chr15	21742072	21742820
102725180	LOC102725180	chr19	1170120	1174626
105369140	LOC105369140	chr1	143745249	143759709
105369155	LOC105369155	chr16	67210557	67226701
105369176	LOC105369176	chr11	89821895	89826931
105369199	LOC105369199	chr1	120964001	120977556
105369201	LOC105369201	chr15	100861416	100873256
105369205	LOC105369205	chr17	20995895	20998245
105369209	LOC105369209	chr20	62232835	62233467
105369246	LOC105369246	chr16	88089880	88090590
105369274	LOC105369274	chr15	21638659	21652882
105369591	LOC105369591	chr11	126124258	126140345
105369669	LOC105369669	chr12	14768940	14770153
105369728	LOC105369728	chr12	9647842	9653535
105369972	LOC105369972	chr12	58323538	58323660
105370045	LOC105370045	chr12	124295430	124301948
105370059	LINC02350	chr12	126427199	126434125
105370092	LOC105370092	chr12	132433307	132434368
105370295	LOC105370295	chr13	24539927	24541913
105370362	LOC105370362	chr13	110813464	110819046
105370380	LOC105370380	chr13	113815937	113820454
105370399	LOC105370399	chr14	22556973	22558932
105370579	LOC105370579	chr14	77032585	77034189
105370687	LOC105370687	chr14	103333286	103335046
105370691	LOC105370691	chr14	104080853	104081626
105370705	LOC105370705	chr14	23056023	23058366
105370706	LOC105370706	chr14	71190254	71228231
105370708	LOC105370708	chr14	104136881	104138629
105370849	LOC105370849	chr15	62254458	62255685
105370940	LOC105370940	chr15	32028538	32030392
105370980	LOC105370980	chr15	93206194	93206736
105371031	LOC105371031	chr15	89399901	89410700
105371045	LOC105371045	chr16	1432594	1433394
105371242	LOC105371242	chr1	146344224	146344715
105371253	LOC105371253	chr16	51134204	51135221
105371371	LOC105371371	chr16	83931258	83951397
105371397	LOC105371397	chr16	87701642	87702514
105371409	LOC105371409	chr16	88929505	88930530
105371448	LOC105371448	chr1	153796511	153800416
105371591	LOC105371591	chr17	2706480	2707977
105371727	LOC105371727	chr17	32003076	32007707
105371763	LOC105371763	chr17	38701982	38702503
105371910	LOC105371910	chr17	78248340	78251437
105371921	LOC105371921	chr17	80886544	80891496
105371930	LOC105371930	chr17	28222811	28228461
105371932	LOC105371932	chr17	35241526	35243218
105371933	LOC105371933	chr17	35372833	35374434
