entrez	symbol	chromosome	tstart	tend
7047	TGM4	chr3	44926813	44955214
7076	TIMP1	chrX	47442815	47446087
7083	TK1	chr17	76170843	76183201
7109	TRAPPC10	chr21	45432375	45523409
7110	TMF1	chr3	69072331	69101237
7126	TNFAIP1	chr17	26666548	26671726
7127	TNFAIP2	chr14	103587590	103602337
7173	TPO	chr2	1418181	1546361
7186	TRAF2	chr9	139776424	139820350
7288	TULP2	chr19	49384271	49400652
7293	TNFRSF4	chr1	1146938	1149507
7294	TXK	chr4	48069657	48116435
7317	UBA1	chrX	47055832	47074325
7329	UBE2I	chr16	1364032	1374791
7334	UBE2N	chr12	93803818	93836097
7336	UBE2V2	chr8	48955592	48973385
7402	UTRN	chr6	144612965	145161967
7405	UVRAG	chr11	75526453	75852454
7407	VARS	chr6	31745374	31762994
7443	VRK1	chr14	97299806	97343912
7458	EIF4H	chr7	73588714	73609635
7469	NELFA	chr4	1985049	2010719
7477	WNT7B	chr22	46318739	46372634
7481	WNT11	chr11	75898112	75917451
7562	ZNF708	chr19	21476079	21477542
7639	ZNF85	chr19	21116830	21133105
7700	ZNF141	chr4	336033	367648
7732	RNF112	chr17	19314722	19319485
7764	ZNF217	chr20	52185658	52199365
7849	PAX8	chr2	113976113	114036500
7905	REEP5	chr5	112214486	112257887
7988	ZNF212	chr7	148936745	148951503
8085	KMT2D	chr12	49415566	49449107
8140	SLC7A5	chr16	87866579	87903028
8153	RND2	chr17	41177365	41180694
8220	ESS2	chr22	19121712	19132153
8233	ZRSR2	chr5	15791041	15823348
8287	USP9Y	chrY	14821381	14971338
8303	SNN	chr16	11769832	11770179
8312	AXIN1	chr16	338125	402434
8314	BAP1	chr3	52436307	52443894
8315	BRAP	chr12	112082006	112123596
8382	NME5	chr5	137451373	137474469
8396	PIP4K2B	chr17	36925947	36955677
8408	ULK1	chr12	132379547	132405903
8411	EEA1	chr12	93169790	93285521
8456	FOXN1	chr17	26850988	26864451
8458	TTF2	chr1	117603076	117644143
8460	TPST1	chr7	65705413	65817575
8471	IRS4	chrX	107965646	107979574
8476	CDC42BPA	chr1	227181972	227504883
8483	CILP	chr15	65489072	65503907
8500	PPFIA1	chr11	70118279	70228249
8510	MMP23B	chr1	1567598	1569998
8515	ITGA10	chr1	145525066	145542275
8521	GCM1	chr6	52993007	53095501
8525	DGKZ	chr11	46354826	46401494
8526	DGKE	chr17	54911831	54940149
8527	DGKD	chr2	234263165	234378153
8534	CHST1	chr11	45670539	45672473
8536	CAMK1	chr3	9799204	9809433
8564	KMO	chr1	241695625	241755452
8566	PDXK	chr21	45139176	45175941
8570	KHSRP	chr19	6415038	6424712
8618	CADPS	chr3	62385084	62860704
8621	CDK13	chr7	39990241	40134576
8632	DNAH17	chr17	76419990	76571139
8633	UNC5C	chr4	96090388	96470008
8647	ABCB11	chr2	169780135	169874635
8676	STX11	chr6	144461874	144508625
8723	SNX4	chr3	125166626	125239016
8728	ADAM19	chr5	156907960	157002704
8754	ADAM9	chr8	38854583	38961216
8756	ADAM7	chr8	24298622	24365049
8773	SNAP23	chr15	42804045	42823673
8774	NAPG	chr18	10526100	10550214
8778	SIGLEC5	chr19	52115487	52133470
8784	TNFRSF18	chr1	1138974	1141951
8808	IL1RL2	chr2	102803475	102855698
8833	GMPS	chr3	155587234	155655478
8844	KSR1	chr17	25783670	25950415
8896	BUD31	chr7	99008716	99017061
8897	MTMR3	chr22	30348493	30421787
8925	HERC1	chr15	63901283	64067822
8972	MGAM	chr7	141705331	141805688
8989	TRPA1	chr8	72935144	72987698
9107	MTMR6	chr13	25823373	25848325
9110	MTMR4	chr17	56569027	56591768
9138	ARHGEF1	chr19	42392115	42411562
9141	PDCD5	chr19	33072168	33078203
9148	NEURL1	chr10	105254145	105350126
9169	SCAF11	chr12	46315834	46357971
9179	AP4M1	chr7	99699338	99704502
9196	KCNAB3	chr17	7826166	7832753
9202	ZMYM4	chr1	35734648	35885275
9244	CRLF1	chr19	18704608	18712765
9266	CYTH2	chr19	48973216	48982464
9332	CD163	chr12	7632468	7656286
9340	GLP2R	chr17	9729381	9793019
9341	VAMP3	chr1	7833503	7838312
9344	TAOK2	chr16	29989094	30002886
9348	NDST3	chr4	118975066	119176947
9352	TXNL1	chr18	54278221	54305671
9379	NRXN2	chr11	64374671	64481171
9380	GRHPR	chr9	37422748	37437476
9401	RECQL4	chr8	145736767	145743168
9440	MED17	chr11	93517680	93545390
9450	LY86	chr6	6588968	6654857
9455	HOMER2	chr15	83518470	83561595
9462	RASAL2	chr1	178063628	178442371
9465	AKAP7	chr6	131458843	131603741
9472	AKAP6	chr14	32902700	33293976
9487	PIGL	chr17	16120541	16229217
9489	PGS1	chr17	76374747	76415766
9536	PTGES	chr9	132501893	132515345
9546	APBA3	chr19	3750906	3760262
9567	GTPBP1	chr22	39101961	39131317
9578	CDC42BPB	chr14	103400052	103523510
9586	CREB5	chr7	28449402	28858893
9589	WTAP	chr6	160147843	160176640
9601	PDIA4	chr7	148700889	148725500
9605	VPS9D1	chr16	89774272	89787269
9609	RAB36	chr22	23487553	23503807
9611	NCOR1	chr17	15935613	16097883
9617	MTRF1	chr13	41791254	41835055
9618	TRAF4	chr17	27071131	27076592
9619	ABCG1	chr21	43639373	43716499
9620	CELSR1	chr22	46759892	46933067
9632	SEC24C	chr10	75506591	75530850
9644	SH3PXD2A	chr10	105361576	105615024
9648	GCC2	chr2	109066080	109124083
9654	TTLL4	chr2	219602400	219619109
9656	MDC1	chr6	30668245	30684718
9663	LPIN2	chr18	2920294	2982767
9674	KIAA0040	chr1	175129308	175130149
9678	PHF14	chr7	11014464	11209114
9693	RAPGEF2	chr4	160025315	160277309
9696	CROCC	chr1	17244863	17298938
9720	CCDC144A	chr17	16570127	16675335
9721	GPRIN2	chr10	46998136	47000254
9731	CEP104	chr1	3731969	3772531
9732	DOCK4	chr7	111368333	111845557
9733	SART3	chr12	108917237	108954930
9745	ZNF536	chr19	30934470	31201905
9746	CLSTN3	chr12	7283245	7310674
9758	FRMPD4	chrX	12157091	12739974
9759	HDAC4	chr2	239975155	240230328
9770	RASSF2	chr20	4764922	4778730
9771	RAPGEF5	chr7	22162027	22396679
9783	RIMS3	chr1	41092192	41157681
9792	SERTAD2	chr2	64863064	64864008
9826	ARHGEF11	chr1	156905795	156955982
9851	KIAA0753	chr17	6483070	6538423
9857	CEP350	chr1	179955317	180080293
9866	TRIM66	chr11	8639494	8693648
9894	TELO2	chr16	1544283	1559934
9909	DENND4B	chr1	153902776	153916874
9942	XYLB	chr3	38388360	38454501
9943	OXSR1	chr3	38206777	38294379
9948	WDR1	chr4	10077005	10117856
9963	SLC23A1	chr5	138707698	138720128
9984	THOC1	chr18	214629	268019
10007	GNPDA1	chr5	141381597	141392314
10008	KCNE3	chr11	74168300	74178534
10045	SH2D3A	chr19	6752607	6763759
10049	DNAJB6	chr7	157151267	157202799
10054	UBA2	chr19	34919096	34960123
10075	HUWE1	chrX	53560273	53681051
10077	TSPAN32	chr11	2323275	2338883
10103	TSPAN1	chr1	46646780	46651202
10106	CTDSP2	chr12	58217388	58240218
10107	TRIM10	chr6	30121468	30129058
10129	FRY	chr13	32605933	32869594
10142	AKAP9	chr7	91570414	91738030
10207	PATJ	chr1	62228684	62626723
10224	ZNF443	chr19	12540973	12544020
10268	RAMP3	chr7	45197428	45223008
10297	APC2	chr19	1446287	1470209
10300	KATNB1	chr16	57771156	57790855
10319	LAMC3	chr9	133884602	133967171
10322	SMYD5	chr2	73441395	73453071
10344	CCL26	chr7	75399014	75401656
10350	ABCA9	chr17	66971507	67047279
10388	SYCP2	chr20	58439369	58497468
10404	CPQ	chr8	97797126	98155408
10412	NSA2	chr5	74064756	74072493
10423	CDIPT	chr16	29870513	29874178
10460	TACC3	chr4	1725149	1746737
10463	SLC30A9	chr4	41992669	42080453
10467	ZNHIT1	chr7	100865881	100867124
10468	FST	chr5	52776622	52781860
10484	SEC23A	chr14	39502446	39565322
10501	SEMA6B	chr19	4543616	4558469
10516	FBLN5	chr14	92336571	92413122
10549	PRDX4	chrX	23682637	23704449
10554	AGPAT1	chr6	32137056	32139282
10561	IFI44	chr1	79115881	79129493
10569	SLU7	chr5	159830295	159842316
10577	NPC2	chr14	74947324	74959977
10608	MXD4	chr4	2252274	2263707
10609	P3H4	chr17	39959079	39968461
10625	IVNS1ABP	chr1	185267170	185278625
10628	TXNIP	chr1	145438803	145441098
10633	RASL10A	chr22	29709293	29715372
10636	RGS14	chr5	176785026	176799073
10640	EXOC5	chr14	57675330	57735366
10643	IGF2BP3	chr7	23351984	23509729
10721	POLQ	chr3	121151154	121264724
10723	SLC12A7	chr5	1052478	1155981
10726	NUDC	chr1	27237634	27272669
10728	PTGES3	chr1	57131832	57138740
10734	STAG3	chr7	99778180	99811429
10736	SIX2	chr2	45233312	45236249
10743	RAI1	chr17	17696263	17712753
10859	LILRB1	chr19	55085346	55148326
10864	SLC22A7	chr6	43264156	43272460
10871	CD300C	chr17	72537731	72541921
10911	UTS2	chr1	7906744	7913491
10913	EDAR	chr2	109513366	109582204
11021	RAB35	chr12	120534222	120554454
11025	LILRB3	chr19	54720965	54726848
11031	RAB31	chr18	9708366	9859319
11064	CNTRL	chr9	123850605	123937502
11066	SNRNP35	chr12	123942584	123950825
11076	TPPP	chr5	665220	679623
11077	HSF2BP	chr21	44949637	45076618
11079	RER1	chr1	2324594	2334560
11097	NUPL2	chr7	23221705	23240361
11108	PRDM4	chr12	108127990	108150744
11126	CD160	chr1	145698789	145706758
11131	CAPN11	chr6	44134494	44151506
11140	CDC37	chr19	10502230	10514155
11151	CORO1A	chr16	30196531	30200282
11173	ADAMTS7	chr15	79051766	79103562
11193	WBP4	chr13	41636282	41657047
11199	ANXA10	chr4	169049235	169108582
11234	HPS5	chr11	18301432	18339405
11253	MAN1B1	chr9	139981452	140003040
11255	HRH3	chr20	60791065	60795026
11273	ATXN2L	chr16	28834581	28848118
11278	KLF12	chr13	74269630	74518207
11280	SCN11A	chr3	38888188	39002320
11282	MGAT4B	chr5	179225093	179233583
11313	LYPLA2	chr1	24119137	24121219
11330	CTRC	chr1	15766795	15773263
11336	EXOC3	chr5	446321	467010
11340	EXOSC8	chr13	37574795	37583433
22795	NID2	chr14	52472447	52535712
22856	CHSY1	chr15	101717596	101791661
22858	ICK	chr6	52869950	52906034
22871	NLGN1	chr3	173322389	173999090
22873	DZIP1	chr13	96234491	96294283
22874	PLEKHA6	chr1	204191858	204346793
22878	TRAPPC8	chr18	29410721	29522727
22899	ARHGEF15	chr17	8215358	8224308
22907	DHX30	chr3	47852071	47891607
22926	ATF6	chr1	161736151	161928441
22944	KIN	chr10	7798046	7829896
22977	AKR7A3	chr1	19600843	19615203
22980	TCF25	chr16	89940076	89977643
22982	DIP2C	chr10	323268	735518
22984	PDCD11	chr10	105158184	105205303
23001	WDFY3	chr4	85594024	85781744
23030	KDM4B	chr19	5032902	5151519
23031	MAST3	chr19	18218391	18260533
23037	PDZD2	chr5	31799356	32108238
23039	XPO7	chr8	21824365	21862596
23042	PDXDC1	chr16	15068587	15232830
23047	PDS5B	chr13	33222910	33347465
23048	FNBP1	chr9	132658100	132757237
23049	SMG1	chr16	18820894	18937363
23051	ZHX3	chr20	39813569	39833556
23077	MYCBP2	chr13	77619516	77900910
23080	AVL9	chr7	32535322	32623655
23101	MCF2L2	chr3	182897171	183146440
23113	CUL9	chr6	43152049	43192180
23130	ATG2A	chr11	64662448	64684607
23140	ZZEF1	chr17	3910187	4046189
23144	ZC3H3	chr8	144522209	144624140
23150	FRMD4B	chr3	69221015	69435140
23151	GRAMD4	chr22	47022646	47078349
23157	SEPT6	chrX	118750470	118809631
23161	SNX13	chr7	17833672	17980106
23164	MPRIP	chr17	16946067	17088205
23166	STAB1	chr3	52529430	52558369
23169	SLC35D1	chr1	67470026	67519696
23174	ZCCHC14	chr16	87443889	87525844
23180	RFTN1	chr3	16358338	16535376
23185	LARP4B	chr10	858869	931661
23192	ATG4B	chr2	242590424	242611676
23198	PSME4	chr2	54093229	54197921
23207	PLEKHM2	chr1	16008096	16060426
23208	SYT11	chr1	155837755	155851296
23215	PRRC2C	chr1	171481228	171560983
23216	TBC1D1	chr4	37903717	38138953
23218	NBEAL2	chr3	47021352	47050807
23224	SYNE2	chr14	64375867	64692241
23247	KIAA0556	chr16	27585221	27789947
23250	ATP11A	chr13	113344731	113536375
23252	OTUD3	chr1	20208782	20234236
23255	MTCL1	chr18	8705659	8831835
23275	POFUT2	chr21	46685400	46707786
23276	KLHL18	chr3	47324456	47385428
23277	CLUH	chr17	2593891	2607844
23291	FBXW11	chr5	171295642	171433506
23294	ANKS1A	chr6	34857180	35054845
23303	KIF13B	chr8	28928024	29120551
23308	ICOSLG	chr21	45649935	45658373
23316	CUX2	chr12	111471982	111786126
23328	SASH1	chr6	148514717	148869691
23333	DPY19L1	chr7	34971188	35077508
23334	SZT2	chr1	43859710	43916148
23347	SMCHD1	chr18	2656075	2802630
23352	UBR4	chr1	19401329	19536742
23358	USP24	chr1	55534721	55680786
23359	FAM189A1	chr15	29415545	29862927
23362	PSD3	chr8	18393256	18942468
23367	LARP1	chr5	154092486	154193653
23368	PPP1R13B	chr14	104202340	104314821
23371	TNS2	chr12	53440791	53457663
23383	MAU2	chr19	19431552	19466588
23389	MED13L	chr12	116399074	116714936
23473	CAPN7	chr3	15248003	15292764
23475	QPRT	chr16	29690418	29708729
23492	CBX7	chr22	39529899	39548449
23499	MACF1	chr1	39549891	39951463
23503	ZFYVE26	chr14	68196462	68282680
23504	RIMBP2	chr12	130881909	131113001
23505	TMEM131	chr2	98373565	98612125
23527	ACAP2	chr3	195000060	195163576
23531	MMD	chr17	53471698	53491601
23542	MAPK8IP2	chr22	51039248	51049204
23551	RASD2	chr22	35942821	35948076
23556	PIGN	chr18	59713092	59828586
23582	CCNDBP1	chr15	43477425	43487036
23604	DAPK2	chr15	64200722	64332460
23626	SPO11	chr20	55904924	55918513
23633	KPNA6	chr1	32608532	32636492
23654	PLXNB2	chr22	50714136	50739891
23657	SLC7A11	chr4	139093113	139163223
23659	PLA2G15	chr16	68279330	68293557
23710	GABARAPL1	chr12	10365729	10374448
23780	APOL2	chr22	36623453	36635564
25758	KIAA1549L	chr11	33398198	33689697
25759	SHC2	chr19	418931	460996
25799	ZNF324	chr19	58980547	58983518
25823	TPSG1	chr16	1271791	1275252
25828	TXN2	chr22	36863854	36877703
25834	MGAT4C	chr12	86373070	86443501
25849	PARM1	chr4	75858538	75971454
25878	MXRA5	chrX	3227760	3264602
25890	ABI3BP	chr3	100469342	100712249
25960	ADGRA2	chr8	37654787	37699870
25966	C2CD2	chr21	43309236	43373757
25981	DNAH1	chr3	52356459	52434459
26017	FAM32A	chr19	16296010	16301957
26056	RAB11FIP5	chr2	73302652	73339905
26059	ERC2	chr3	55640941	56469035
26083	TBC1D29	chr17	28887129	28891301
26115	TANC2	chr17	61086921	61499313
26154	ABCA12	chr2	215797361	216002931
26164	MTG2	chr20	60768393	60776130
26190	FBXW2	chr9	123526840	123555240
26227	PHGDH	chr1	120254646	120286660
26251	KCNG2	chr18	77623626	77659813
26259	FBXW8	chr12	117348843	117465974
26267	FBXO10	chr9	37512547	37576375
26273	FBXO3	chr11	33763457	33796043
26468	LHX6	chr9	124948245	124991019
26504	CNNM4	chr2	97426737	97475251
26509	MYOF	chr10	95069777	95241951
26528	DAZAP1	chr19	1409621	1434908
26578	OSTF1	chr9	77703609	77761654
26659	OR7A5	chr19	14938097	14946004
26664	OR7C1	chr19	14909989	14911204
26873	OPLAH	chr8	145106230	145118837
27034	ACAD8	chr11	134123495	134134851
27074	LAMP3	chr3	182841872	182880443
27087	B3GAT1	chr11	134251835	134257589
27090	ST6GALNAC4	chr9	130670674	130677120
27115	PDE7B	chr6	136268602	136512975
27132	CPNE7	chr16	89642306	89663043
27136	MORC1	chr3	108677815	108836906
27153	ZNF777	chr7	149128870	149157237
27156	RSPH14	chr22	23401614	23482607
27161	AGO2	chr8	141542146	141652490
27235	COQ2	chr4	84060568	84206067
27237	ARHGEF16	chr1	3379628	3397148
27243	CHMP2A	chr19	59063019	59065579
27252	KLHL20	chr1	173684610	173754382
27284	SULT1B1	chr4	70592809	70620935
27346	TMEM97	chr17	26646144	26653816
27351	DESI1	chr22	41997104	42016843
28231	SLCO4A1	chr20	61287807	61304086
28954	REM1	chr20	30064249	30072230
28955	DEXI	chr16	11023068	11035862
28968	SLC6A16	chr19	49793383	49828486
28992	MACROD1	chr11	63766428	63933466
28999	KLF15	chr3	126062573	126071792
29062	WDR91	chr7	134870906	134896254
29072	SETD2	chr3	47058586	47169640
29124	LGALS13	chr19	40093103	40097976
29841	GRHL1	chr2	10095045	10140832
29850	TRPM5	chr11	2425849	2444612
29926	GMPPA	chr2	220364698	220371517
29952	DPP7	chr9	140005103	140009165
29954	POMT2	chr14	77743722	77787024
29956	CERS2	chr1	150938627	150944383
30009	TBX21	chr17	45810821	45822729
30837	SOCS7	chr17	36507936	36552218
50604	IL20	chr1	207038807	207041906
50628	GEMIN4	chr17	648109	651273
50636	ANO7	chr2	242128027	242178913
50649	ARHGEF4	chr2	131671559	131803759
50810	HDGFL3	chr15	83819967	83876166
50944	SHANK1	chr19	51165225	51220176
51011	FAHD2A	chr2	96071307	96080084
51018	RRP15	chr1	218458659	218504430
51026	GOLT1B	chr12	21659821	21665352
51042	ZNF593	chr1	26496475	26497204
51059	FAM135B	chr8	139144839	139380226
51073	MRPL4	chr19	10362930	10370486
51074	APIP	chr11	34904267	34937831
51085	MLXIPL	chr7	73008198	73038822
51087	YBX2	chr17	7192110	7197819
51091	SEPSECS	chr4	25125556	25161991
51101	ZC2HC1A	chr8	79588021	79629725
51116	MRPS2	chr9	138392488	138395976
51161	C3orf18	chr3	50596098	50611257
51168	MYO15A	chr17	18022115	18082181
51191	HERC5	chr4	89377969	89427026
51199	NIN	chr14	51190184	51290022
51201	ZDHHC2	chr8	17014220	17074718
51232	CRIM1	chr2	36583436	36775841
51233	DRICH1	chr22	23925361	23974210
51248	PDZD11	chrX	69507127	69509287
51255	RNF181	chr2	85822887	85824685
51287	COA4	chr11	73584163	73584450
51298	THEG	chr19	362203	376078
51326	ARL17A	chr17	44594516	44653688
51332	SPTBN5	chr15	42142060	42185755
51367	POP5	chr12	121017124	121019062
51426	POLK	chr5	74842848	74893840
51490	SPOUT1	chr9	131585047	131592287
51517	NCKIPSD	chr3	48711980	48723240
51588	PIAS4	chr19	4010413	4037870
51592	TRIM33	chr1	114940273	115053697
51619	UBE2D4	chr20	42567071	42581817
51690	LSM7	chr19	2321682	2328476
51733	UPB1	chr22	24891372	24921759
51768	TM7SF3	chr12	27126901	27167101
51805	COQ3	chr6	99817479	99842055
53342	IL17D	chr13	21278135	21296090
53358	SHC3	chr9	91628365	91793375
53407	STX18	chr4	4421764	4543691
53833	IL20RB	chr3	136676956	136729062
54069	MIS18A	chr21	33617447	33651325
54097	FAM3B	chr21	42676177	42729121
54103	GSAP	chr7	76940678	77045638
54221	SNTG2	chr2	946683	1371243
54360	CYTL1	chr4	5016881	5021172
54361	WNT4	chr1	22446546	22469415
54439	RBM27	chr5	145583329	145664295
54440	SASH3	chrX	128914074	128927805
54461	FBXW5	chr9	139835383	139838535
54520	CCDC93	chr2	118677922	118771739
54531	MIER2	chr19	307118	336173
54566	EPB41L4B	chr9	111936837	112082726
54622	ARL15	chr5	53182394	53606239
54737	MPHOSPH8	chr13	20207889	20245432
54739	XAF1	chr17	6661409	6676485
54753	ZNF853	chr7	6656818	6662599
54760	PCSK4	chr19	1481761	1490345
54764	ZRANB1	chr10	126629076	126673558
54766	BTG4	chr11	111275345	111369501
54799	MBTD1	chr17	49257940	49302570
54808	DYM	chr18	46570318	46956764
54869	EPS8L1	chr19	55590366	55598979
54891	INO80D	chr2	206869095	206950097
54898	ELOVL2	chr6	10984017	11012210
54905	CYP2W1	chr7	1022848	1029094
54910	SEMA4C	chr2	97526366	97533749
54914	FOCAD	chr9	20715353	20995625
54922	RASIP1	chr19	49224058	49244076
54959	ODAM	chr4	71062246	71068634
54969	HPF1	chr4	170650732	170679028
54972	TMEM132A	chr11	60692106	60704376
54979	HRASLS2	chr11	63320439	63332023
55003	PAK1IP1	chr6	10695219	10709682
55030	FBXO34	chr14	55817100	55819241
55051	NRDE2	chr14	90741617	90798248
55076	TMEM45A	chr3	100238408	100295859
55084	SOBP	chr6	107811821	107956667
55107	ANO1	chr11	69924713	70034107
55112	WDR60	chr7	158662546	158738467
55113	XKR8	chr1	28286581	28293708
55125	CEP192	chr18	12999424	13124766
55166	CENPQ	chr6	49431056	49459985
55173	MRPS10	chr6	42176030	42185587
55193	PBRM1	chr3	52582082	52715758
55204	GOLPH3L	chr1	150620800	150667326
55212	BBS7	chr4	122747018	122789207
55225	RAVER2	chr1	65210856	65296665
55230	USP40	chr2	234386041	234474236
55279	ZNF654	chr3	88108470	88190272
55303	GIMAP4	chr7	150266990	150270145
55322	C5orf22	chr5	31532500	31553006
55349	CHDH	chr3	53851807	53858035
55365	TMEM176A	chr7	150498618	150501953
55367	PIDD1	chr11	799310	804466
55509	BATF3	chr1	212860136	212873104
55540	IL17RB	chr3	53880616	53899332
55561	CDC42BPG	chr11	64591948	64612041
55567	DNAH3	chr16	20944479	21170762
55627	SMPD4	chr2	130910131	130939174
55660	PRPF40A	chr2	153512823	153574145
55662	HIF1AN	chr10	102295716	102307891
55666	NPLOC4	chr17	79526288	79596831
55677	IWS1	chr2	128238623	128284260
55686	MREG	chr2	216809589	216878050
55697	VAC14	chr16	70721834	70834803
55726	INTS13	chr12	27059234	27089736
55745	AP5M1	chr14	57736033	57755599
55757	UGGT2	chr13	96485179	96705566
55777	MBD5	chr2	149216328	149270507
55806	HR	chr8	21973216	21986683
55810	FOXJ2	chr12	8192429	8205443
55821	ALLC	chr2	3694154	3750150
55831	EMC3	chr3	10005756	10028345
55847	CISD1	chr12	58667206	58681430
55860	ACTR10	chr14	58666936	58701266
55890	GPRC5C	chr17	72428178	72443164
55964	SEPT3	chr22	42367497	42392968
56005	MYDGF	chr19	4658020	4670346
56006	SMG9	chr19	44233123	44254893
56154	TEX15	chr8	30694320	30744827
56269	IRGC	chr19	44222600	44224099
56301	SLC7A10	chr19	33699800	33716733
56344	CABP5	chr19	48537473	48551509
56829	ZC3HAV1	chr7	138732343	138794077
56833	SLAMF8	chr1	159796689	159807098
56850	GRIPAP1	chrX	48830608	48858640
56888	KCMF1	chr2	85199324	85280529
56889	TM9SF3	chr10	98282023	98346592
56898	BDH2	chr4	104000862	104017411
56901	NDUFA4L2	chr12	57629349	57634523
56913	C1GALT1	chr7	7273933	7283355
56914	OTOR	chr20	16729047	16730715
56935	SMCO4	chr11	93212039	93313302
56942	CMC2	chr16	81009993	81040624
56953	NT5M	chr17	17206865	17250258
56957	OTUD7B	chr1	149915759	149949445
56977	STOX2	chr4	184718845	184938434
56992	KIF15	chr3	44816744	44894224
57104	PNPLA2	chr11	819719	824996
57107	PDSS2	chr6	107475826	107780489
57110	HRASLS	chr3	192959008	192995047
57126	CD177	chr19	43857867	43866469
57135	DAZ4	chrY	26986878	27047319
57178	ZMIZ1	chr10	80961390	81072503
57186	RALGAPA2	chr20	20373746	20693123
57337	SENP7	chr3	101044790	101219964
57418	WDR18	chr19	984318	994340
57446	NDRG3	chr20	35281926	35350138
57448	BIRC6	chr2	32582230	32842968
57455	REXO1	chr19	1815682	1848357
57467	HHATL	chr3	42734246	42742679
57473	ZNF512B	chr20	62591244	62599303
57475	PLEKHH1	chr14	68008585	68053949
57476	GRAMD1B	chr11	123290978	123493300
57477	SHROOM4	chrX	50339698	50557018
57484	RNF150	chr4	141789418	142053962
57492	ARID1B	chr6	157098983	157529022
57493	HEG1	chr3	124689499	124774734
57501	KIAA1257	chr3	128633801	128712180
