entrez	length_RefSeq	domains_InterPro	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	multiDomain	ppin_hub	ppin_central	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_selective	rnaseq_middle	rnaseq_ubiquitous	protein_low	protein_high
79153	318	2	0	1	1.44927536231884	40	36	5	89.6295883854364	0	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
79415	187	1	0	0	10.1449275362319	43	43	8	675.129316157669	0.0357142857142857	3	14	0	0	0	0	1	0	0	1	0	0	0	1	0	1
79447	254	1	0	0	6.77966101694915	40	41	16	1031.84927972781	0.391666666666667	16	71	0	0	0	0	1	0	0	1	0	0	0	1	0	1
79541	310	3	1	0	2.72727272727273	0	36	16	1555.37428612596	0.0682926829268293	1	31	1	0	0	0	0	0	1	1	1	0	0	0	0	0
79640	243	1	0	0	0	42	40	3	92.4822371879877	0	3	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0
79712	458	2	0	0	0	41	39	1	0	0	3	63	1	0	0	1	0	0	0	0	0	0	0	1	0	0
79758	317	2	0	0	0	43	35	1	0	0	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
79768	304	2	1	0	3.57142857142857	43	30	10	1189.36918094275	0.111111111111111	3	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0
79774	344	2	0	0	0.564971751412429	41	44	5	144.065503127728	0	3	2	1	0	0	1	0	0	0	1	0	0	0	1	0	1
79805	355	1	0	1	0	20	36	2	29.4624594909115	0	3	8	0	0	0	1	0	0	0	0	0	0	1	0	0	0
79811	1034	6	0	1	14.9425287356322	43	43	26	2188.81769427676	0.0892307692307692	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1
79820	1116	1	0	0	0	7	36	16	1555.37428612596	0.0682926829268293	1	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0
79822	570	3	0	1	0	29	10	3	41.4628037704372	0.333333333333333	3	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0
79836	759	8	0	1	0	35	29	8	301.203494531975	0	3	81	1	0	0	1	0	0	0	0	0	0	1	0	0	0
79868	1137	5	0	0	47.0588235294118	43	44	17	1864.59323278928	0.0147058823529412	3	9	1	0	0	1	0	0	0	1	0	0	0	1	0	1
79874	569	4	0	1	0	43	34	35	3687.03199028103	0.154621848739496	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
79937	1288	8	1	1	0	15	19	33	7490.94310287627	0.0189393939393939	3	4	1	0	0	1	0	0	0	0	0	0	1	0	0	0
79969	409	2	0	0	5.79710144927536	18	44	4	81.0580459434576	0.333333333333333	3	40	1	0	0	1	0	0	0	1	0	0	1	0	0	1
79971	543	1	0	0	1.13636363636364	43	39	18	6976.79699976306	0.0718954248366013	6	8	0	0	0	0	1	0	0	1	0	0	0	1	0	0
79993	281	3	0	1	2.27272727272727	35	23	3	24.8432446603541	0	3	22	1	0	0	1	0	0	0	1	0	0	1	0	0	0
79999	156	3	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
80036	1707	5	0	1	0.568181818181818	9	36	6	221.528875241724	0.0666666666666667	3	10	1	0	0	1	0	0	0	1	0	0	1	0	0	0
80122	1328	4	0	0	14.2045454545455	2	36	1	0	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
80179	970	5	0	0	0	43	44	174	42082.6454460976	0.102385223573185	3	8	1	1	1	1	0	0	0	0	0	0	0	1	0	1
80333	250	4	0	1	0.564971751412429	21	36	17	8765.10489976125	0.0735294117647059	2	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
80760	942	4	0	1	0	38	44	10	97.1700217998576	0.0888888888888889	3	17	1	0	0	1	0	0	0	0	0	0	0	1	0	1
81341	305	3	0	0	0	0	36	16	1555.37428612596	0.0682926829268293	1	14	1	0	0	0	0	1	0	0	1	0	0	0	0	0
81399	312	3	1	0	1.13636363636364	0	36	16	1555.37428612596	0.0682926829268293	1	14	1	0	0	0	0	0	1	1	1	0	0	0	0	0
81552	212	3	1	0	0.568181818181818	43	36	16	901.205572958688	0	3	29	1	0	0	0	0	1	0	1	0	0	0	1	0	0
81557	757	5	1	0	13.28125	10	9	11	652.115679300593	0.0363636363636364	3	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0
81565	345	3	0	1	2.25988700564972	43	31	104	81887.8523759368	0.0405153099327857	10	33	1	1	1	1	0	0	0	1	0	0	0	1	0	0
81631	125	2	1	1	0	43	33	126	32603.5750933683	0.0496507936507937	7	42	1	1	1	1	0	0	0	0	0	0	0	1	0	0
81669	520	4	0	0	2.28571428571429	43	44	51	8048.52511989718	0.0352941176470588	3	16	1	1	0	1	0	0	0	1	0	0	0	1	0	1
81853	151	3	1	1	0	43	36	16	2982.1784504253	0.0583333333333333	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
81856	705	4	1	0	0	39	36	16	1555.37428612596	0.0682926829268293	1	49	1	0	0	1	0	0	0	0	0	0	0	1	0	0
81871	205	1	1	0	21.6666666666667	0	36	16	1555.37428612596	0.0682926829268293	3	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
81872	128	1	1	0	59.0909090909091	0	0	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	1	1	0	0	0	1	0
81929	421	7	0	0	89.8550724637681	43	36	66	13059.7914791713	0.14032634032634	4	23	1	1	1	1	0	0	0	1	0	0	0	1	0	0
81931	620	5	1	1	0.735294117647059	30	36	1	0	0	3	22	1	0	0	1	0	0	0	1	0	0	1	0	0	0
83605	465	3	0	1	10.1449275362319	43	42	18	2705.95900727512	0.0915032679738562	2	14	1	0	0	0	1	0	0	1	0	0	0	1	0	1
83719	157	3	1	1	0	43	44	10	3078.0226862571	0.133333333333333	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1
83723	360	3	0	1	17.6470588235294	4	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
83740	115	2	1	0	14.8148148148148	0	36	1	0	0	1	14	1	0	0	1	0	0	0	1	1	0	0	0	0	0
83744	869	3	0	0	0	40	36	2	75.5208832112345	0	3	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0
83755	201	1	1	0	0	0	36	106	28326.3985251703	0.068104222821204	3	14	0	1	1	0	0	0	1	0	1	0	0	0	0	0
83899	174	1	1	0	0.757575757575758	0	36	52	9990.25739475596	0.250377073906486	3	14	0	1	1	0	0	0	1	1	1	0	0	0	0	0
83940	333	3	1	0	0	43	41	36	1881.52043985929	0.142857142857143	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	1
83989	416	3	0	0	0	43	41	8	1459.24127459899	0	3	7	1	0	0	1	0	0	0	0	0	0	0	1	0	1
84072	394	2	1	0	0.714285714285714	3	1	2	6.63243179577433	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	1	0
84154	306	2	1	0	22.2222222222222	43	31	70	7408.92683753784	0.284886128364389	3	83	1	1	0	1	0	0	0	1	0	0	0	1	0	0
84163	949	4	0	0	7.14285714285714	42	36	9	1146.09544029572	0.194444444444444	3	45	1	0	0	0	1	0	0	1	0	0	0	1	0	0
84210	823	4	1	0	9.09090909090909	1	36	1	0	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
84218	549	2	1	0	17.9856115107914	6	36	5	100.414241382858	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
84265	218	1	0	1	1.12994350282486	43	41	18	799.735633420395	0.437908496732026	3	14	0	0	0	0	1	0	0	1	0	0	0	1	0	1
84456	780	4	0	1	0	41	34	44	31622.3803792229	0.0391120507399577	3	14	1	1	1	0	1	0	0	0	0	0	0	1	0	0
84460	638	3	0	1	0	41	4	7	122.999406620035	0.19047619047619	3	14	1	0	0	0	0	1	0	0	0	0	0	1	1	0
84501	714	5	0	1	0	33	36	6	136.151089006072	0.2	3	30	1	0	0	0	1	0	0	0	0	0	1	0	0	0
84616	166	1	1	0	4.76190476190476	0	36	16	1555.37428612596	0.0682926829268293	3	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0
84632	871	4	0	1	0	40	29	9	557.55610547694	0.361111111111111	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
84648	92	2	1	0	13.3333333333333	3	36	2	0	1	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
84671	840	4	0	1	0	41	36	16	1555.37428612596	0.0682926829268293	1	128	1	0	0	1	0	0	0	0	0	0	0	1	0	0
84678	1336	11	0	1	3.42857142857143	43	36	22	1156.66165861172	0.216450216450216	1	20	1	0	0	1	0	0	0	1	0	0	0	1	0	0
84722	333	3	0	0	4.41176470588235	40	5	18	2636.11405376279	0.0588235294117647	3	4	1	0	0	0	0	1	0	1	0	0	0	1	1	0
84844	110	1	1	0	59.3220338983051	43	44	32	1599.92748233796	0.243951612903226	11	31	0	0	0	1	0	0	0	1	0	0	0	1	0	1
84901	419	3	0	0	3.42857142857143	43	36	34	4047.20633128429	0.0837789661319073	3	70	1	0	0	1	0	0	0	1	0	0	0	1	0	0
84933	380	2	0	0	0	43	43	1	0	0	3	5	1	0	0	0	1	0	0	0	0	0	0	1	0	1
84936	471	4	0	0	6.77966101694915	43	44	45	3155.72234454792	0.195959595959596	3	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1
84968	399	1	1	0	0	9	36	1	0	0	3	14	0	0	0	0	1	0	0	0	0	0	1	0	0	0
85235	128	5	1	1	11.4942528735632	3	44	5	12.3797879478696	0.4	5	72	1	0	0	1	0	0	0	1	0	1	0	0	0	1
85285	127	1	1	0	1.13636363636364	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	1	1	0	0	0	0	0
85289	181	1	1	0	15	0	36	16	1555.37428612596	0.0682926829268293	3	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
85290	195	1	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0
85291	136	1	1	0	2.94117647058824	0	36	67	11205.4802331929	0.154228855721393	3	4	0	1	1	1	0	0	0	1	1	0	0	0	0	0
85319	109	3	1	0	33.3333333333333	40	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
85376	1639	7	1	0	1.88679245283019	2	1	19	759.59771413896	0.0409356725146199	3	14	1	0	0	1	0	0	0	1	0	1	0	0	1	0
85395	230	1	1	0	0	43	42	19	6377.88105747801	0.0526315789473684	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1
86614	401	5	1	0	0	0	36	24	24785.220542977	0.0253623188405797	3	14	1	0	1	1	0	0	0	0	1	0	0	0	0	0
89832	412	6	1	0	0	4	36	16	1555.37428612596	0.0682926829268293	3	38	1	0	0	0	1	0	0	0	0	1	0	0	0	0
89853	319	4	0	1	3.95480225988701	42	40	10	451.887533791764	0.177777777777778	2	22	1	0	0	0	1	0	0	1	0	0	0	1	0	0
89866	1060	3	0	0	0	40	6	3	63.483344170707	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0
90835	331	1	0	0	0.571428571428571	33	39	2	200.119106281959	0	3	14	0	0	0	1	0	0	0	1	0	0	1	0	0	0
91304	620	1	0	0	6.58682634730539	43	42	20	12369.5623352956	0.0315789473684211	3	2	0	0	1	1	0	0	0	1	0	0	0	1	0	1
91319	239	1	0	1	0	34	41	5	49.6431955784248	0	4	14	0	0	0	1	0	0	0	0	0	0	1	0	0	1
91408	158	3	1	1	3.59712230215827	43	43	24	1672.33431817586	0.105072463768116	3	133	1	0	0	1	0	0	0	1	0	0	0	1	0	1
91750	116	1	0	0	29.585798816568	42	36	8	24.2388139057305	0.642857142857143	12	53	0	0	0	0	1	0	0	1	0	0	0	1	0	0
92105	963	3	1	0	30.4054054054054	43	35	42	7726.86435723475	0.105691056910569	7	3	1	1	0	1	0	0	0	1	0	0	0	1	0	0
92270	325	3	0	0	0.564971751412429	36	42	16	1555.37428612596	0.0682926829268293	3	57	1	0	0	0	0	1	0	1	0	0	1	0	0	1
92521	1068	2	0	1	0	41	40	32	2799.84771126523	0.270161290322581	8	22	1	0	0	0	1	0	0	0	0	0	0	1	0	0
93099	476	1	0	0	27.906976744186	40	6	7	2209.6105627309	0.0476190476190476	3	40	0	0	0	0	0	0	1	1	0	0	0	1	1	0
93109	475	0	0	0	0.564971751412429	41	36	3	10.9813807854172	0	3	38	0	0	0	0	0	1	0	1	0	0	0	1	0	0
93273	181	2	0	0	1.44927536231884	2	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	0	1	0	1	0	1	0	0	0	0
93659	165	4	1	0	0	1	1	1	0	0	1	14	1	0	0	0	0	0	1	0	0	1	0	0	1	0
94025	14507	3	0	0	2.89855072463768	2	5	10	550.506099446758	0.244444444444444	1	23	1	0	0	0	0	1	0	1	0	1	0	0	1	0
94115	165	4	1	0	0	1	1	16	1555.37428612596	0.0682926829268293	1	14	1	0	0	0	0	0	1	0	0	1	0	0	1	0
94233	489	4	0	1	12.5925925925926	1	0	4	55.1148333758466	0.166666666666667	2	14	1	0	0	0	1	0	0	1	0	1	0	0	1	0
96597	303	3	0	0	1.13636363636364	40	36	1	0	0	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
96626	117	2	1	0	5.75539568345324	9	36	2	3.81483478567132	0	3	12	1	0	0	1	0	0	0	1	0	0	1	0	0	0
112476	394	1	0	0	0	39	2	9	138.924632505133	0.0833333333333333	3	70	0	0	0	0	0	1	0	0	0	0	0	1	1	0
112714	450	9	1	0	0	3	36	21	668.020576094175	0.180952380952381	22	14	1	0	0	1	0	0	0	0	0	1	0	0	0	0
112817	327	3	0	0	0	22	21	12	324.956178113129	0.181818181818182	3	7	1	0	0	1	0	0	0	0	0	0	1	0	0	0
112840	387	5	1	0	4.41176470588235	43	31	10	1715.91361957568	0.0888888888888889	3	7	1	0	0	1	0	0	0	1	0	0	0	1	0	0
112970	354	2	0	0	32.7485380116959	42	43	4	147.063772182374	0.166666666666667	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	1
113457	450	9	1	1	4.28571428571429	8	36	9	168.741664560329	0.361111111111111	27	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0
113540	286	1	0	0	0	25	36	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
113835	563	4	1	0	1.36054421768707	16	36	1	0	0	1	37	1	0	0	1	0	0	0	1	0	0	1	0	0	0
114659	947	6	1	0	1.44927536231884	40	31	1	0	0	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
114769	197	2	1	0	0	43	26	4	253.314124652467	0.5	3	14	1	0	0	0	0	1	0	0	0	0	0	1	0	0
114815	1198	7	0	1	0	25	26	2	17.2587208713961	0	3	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
114882	889	5	0	1	0	43	29	37	11964.9985929747	0.039039039039039	3	22	1	0	1	1	0	0	0	0	0	0	0	1	0	0
114928	838	2	0	0	0	41	32	62	29922.3323482645	0.0312004230565838	3	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
114932	127	1	1	0	1.44927536231884	43	36	39	8187.2317025342	0.0404858299595142	3	14	0	0	0	0	0	0	1	1	0	0	0	1	0	0
116113	680	5	0	1	1.69491525423729	43	43	14	2219.15841562109	0.0659340659340659	3	57	1	0	0	1	0	0	0	1	0	0	0	1	0	1
116443	1115	4	0	1	0	1	36	6	40.3078216665925	0.4	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
116987	857	10	1	1	0	42	36	74	11301.1158499682	0.44020733061829	2	76	1	1	1	1	0	0	0	0	0	0	0	1	0	0
117145	240	2	1	0	2.27272727272727	43	34	15	2580.12213396157	0.00952380952380952	1	49	1	0	0	1	0	0	0	1	0	0	0	1	0	0
117177	476	2	0	1	14.8648648648649	42	28	91	15598.6397710679	0.133333333333333	5	118	1	1	1	1	0	0	0	1	0	0	0	1	0	0
119392	245	2	1	0	1.69491525423729	42	36	15	1628.20887757641	0.0857142857142857	3	15	1	0	0	0	1	0	0	1	0	0	0	1	0	0
119559	337	2	0	0	0	43	42	14	565.950015385564	0.142857142857143	3	19	1	0	0	1	0	0	0	0	0	0	0	1	0	1
120114	4557	10	0	1	0	4	40	23	35549.5734198102	0	8	72	1	0	1	1	0	0	0	0	0	1	0	0	0	0
120227	501	4	0	0	0.571428571428571	40	44	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1
121130	313	3	0	0	0	0	36	16	1555.37428612596	0.0682926829268293	1	14	1	0	0	0	0	1	0	0	1	0	0	0	0	0
121504	103	5	1	1	0	30	44	95	19813.7506762607	0.0958566629339306	119	3	1	1	1	1	0	0	0	0	0	0	1	0	0	1
121549	173	3	0	0	0	0	36	3	15.6009457917105	0.333333333333333	3	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0
122183	221	1	1	0	17.3913043478261	0	36	26	1883.27407782238	0.150769230769231	3	14	0	0	0	0	0	0	1	1	1	0	0	0	0	0
123099	323	3	0	1	1.44927536231884	25	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
123803	310	1	1	0	0	43	36	2	2.00055813946021	0	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
124093	438	2	0	0	0	16	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	1	0	0	0	0	0	1	0	0	0
124446	240	2	0	0	0	43	31	10	437.399612294052	0.0222222222222222	1	14	1	0	0	0	0	0	1	0	0	0	0	1	0	0
124565	1119	1	0	0	0.578034682080925	43	44	11	349.635873808068	0.0181818181818182	3	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1
124801	195	2	1	0	16.4772727272727	43	42	31	2842.17710282172	0.197849462365591	3	15	1	0	0	1	0	0	0	1	0	0	0	1	0	1
125150	140	1	0	0	0	42	36	8	223.329010919653	0.142857142857143	3	18	0	0	0	1	0	0	0	0	0	0	0	1	0	0
125893	651	4	1	0	0	41	43	12	215.651395575888	0.0454545454545455	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1
125919	600	4	1	0	0	36	41	2	150.237938997452	0	1	41	1	0	0	1	0	0	0	0	0	0	1	0	0	1
125997	208	2	1	0	11.1111111111111	0	36	10	4.05524128081869	0.866666666666667	3	14	1	0	0	1	0	0	0	1	1	0	0	0	0	0
126961	136	3	1	1	21.6	0	44	105	15747.7459560537	0.0478021978021978	93	22	1	1	1	1	0	0	0	1	1	0	0	0	0	1
127544	732	4	0	1	1.12994350282486	43	43	47	36868.4744721027	0.0296022201665125	3	97	1	1	1	1	0	0	0	1	0	0	0	1	0	1
128077	337	1	0	1	1.69491525423729	43	36	5	84.8538498528478	0.2	3	64	0	0	0	0	1	0	0	1	0	0	0	1	0	0
128710	408	1	0	0	0	32	43	20	562.955688592272	0.0894736842105263	3	24	0	0	0	0	0	1	0	0	0	0	1	0	0	1
128853	295	7	0	1	2.84090909090909	20	4	11	370.542186949299	0.545454545454545	3	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
128864	153	1	0	0	8.69565217391304	1	1	16	1555.37428612596	0.0682926829268293	3	34	0	0	0	0	0	0	1	1	0	1	0	0	1	0
128954	574	2	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	1	0	0	0	0	1	0	0	0	0
130106	185	3	0	0	0	3	36	2	7.18709911514828	0	3	14	1	0	0	1	0	0	0	0	0	1	0	0	0	0
130355	126	1	0	0	0	43	31	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	0	0	0	0	1	0	0
130872	390	3	0	1	0	43	42	4	47.6373347823688	0.5	3	48	1	0	0	1	0	0	0	0	0	0	0	1	0	1
131920	146	1	0	0	0.675675675675676	1	36	2	90.7866493380034	0	3	14	0	0	0	0	0	1	0	1	0	1	0	0	0	0
133923	364	2	0	0	0.675675675675676	2	36	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0
134218	576	7	0	0	27.0440251572327	43	37	10	340.371457114629	0.0888888888888889	3	28	1	0	0	1	0	0	0	1	0	0	0	1	0	0
134728	260	2	0	0	0	36	36	4	27.6012421121311	0	3	37	1	0	0	0	1	0	0	0	0	0	1	0	0	0
135892	487	10	0	0	0	6	36	11	58.8216835497585	0.109090909090909	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0
136242	235	3	0	0	6.77966101694915	1	1	11	314.81868404775	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	1	0
137797	125	4	0	0	1.44927536231884	3	44	16	1555.37428612596	0.0682926829268293	3	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1
138255	229	1	0	0	0	5	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0
138428	214	3	0	0	2.08333333333333	14	42	3	22.3242079904554	0	3	2	1	0	0	1	0	0	0	1	0	0	1	0	0	1
138715	412	3	0	1	8.82352941176471	2	36	1	0	0	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
139231	388	1	0	0	0	43	32	10	499.824145245387	0.155555555555556	3	27	0	0	0	0	1	0	0	0	0	0	0	1	0	0
139420	832	3	0	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
139562	288	2	0	0	0	1	1	8	53.6007369111491	0.25	3	21	1	0	0	1	0	0	0	0	0	1	0	0	1	0
140290	215	1	1	0	2.89855072463768	16	2	43	21015.7674725669	0.0199335548172757	1	14	0	1	1	0	0	0	1	1	0	0	1	0	1	0
140462	294	6	1	1	0.564971751412429	29	3	35	1547.98543919934	0.0605042016806723	8	14	1	0	0	1	0	0	0	1	0	0	1	0	1	0
140596	72	1	1	0	1.42857142857143	1	1	7	16586.2604236305	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0
142827	480	2	0	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	0	1	0	0	0	0	0
143162	1309	13	0	0	0	0	36	2	0.914378813270715	0	3	14	1	0	0	0	0	1	0	0	1	0	0	0	0	0
144203	1398	3	1	0	1.13636363636364	40	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	1	0	0	0	1	0	0
144347	135	1	0	0	4.34782608695652	21	9	3	16.8014715224086	0	3	14	0	0	0	0	0	1	0	1	0	0	1	0	0	0
144455	911	4	0	1	0	8	36	10	319.195021920234	0	3	45	1	0	0	1	0	0	0	0	0	0	1	0	0	0
145567	843	3	0	1	6.77966101694915	43	21	3	50.6370415917658	0	3	3	1	0	0	1	0	0	0	1	0	0	0	1	0	0
145741	369	1	1	0	0	3	36	16	1555.37428612596	0.0682926829268293	3	8	0	0	0	0	0	1	0	0	0	1	0	0	0	0
145781	765	3	0	0	0	8	26	3	29.1505768875846	0	1	14	1	0	0	0	0	1	0	0	0	0	1	0	0	0
146227	259	1	0	0	2.7027027027027	7	30	1	0	0	3	14	0	0	0	0	0	1	0	1	0	0	1	0	0	0
146378	156	3	0	0	5.79710144927536	1	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	0	0	1	1	0	1	0	0	0	0
146712	361	2	0	0	0	37	38	2	19.9743643036898	0	3	14	1	0	0	1	0	0	0	0	0	0	0	1	0	0
146722	305	5	0	0	0.564971751412429	17	12	3	223.237572341757	0	1	14	1	0	0	0	0	1	0	1	0	0	1	0	0	0
146850	754	1	0	0	0	22	43	2	0	1	1	14	0	0	0	1	0	0	0	0	0	0	1	0	0	1
147657	535	4	0	0	0	42	42	1	0	0	1	21	1	0	0	1	0	0	0	0	0	0	0	1	0	1
147658	674	4	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	1	0	0	0	0	0	1	0	0	0	0
147660	590	4	1	0	3.75	6	36	5	46.5015453829963	0.3	3	80	1	0	0	1	0	0	0	1	0	1	0	0	0	0
147664	477	1	1	0	1.47058823529412	1	36	1	0	0	3	8	0	0	0	0	0	0	1	1	0	1	0	0	0	0
147808	323	2	0	0	5.40540540540541	43	36	3	39.5373837145949	0	3	6	1	0	0	1	0	0	0	1	0	0	0	1	0	0
148198	572	4	1	0	3.33333333333333	7	36	16	1555.37428612596	0.0682926829268293	3	4	1	0	0	1	0	0	0	1	0	0	1	0	0	0
148203	375	3	1	0	1.13636363636364	40	36	1	0	0	3	33	1	0	0	1	0	0	0	1	0	0	0	1	0	0
148418	116	2	0	0	0	21	24	1	0	0	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0
148534	263	1	0	0	0	38	36	11	2002.09054487514	0.0727272727272727	3	14	0	0	0	1	0	0	0	0	0	0	0	1	0	0
148738	426	5	0	1	1.69491525423729	4	36	3	20.952724049875	0.333333333333333	3	5	1	0	0	0	1	0	0	1	0	1	0	0	0	0
148741	1001	3	0	0	1.78571428571429	27	25	2	8.18728382875652	0	3	14	1	0	0	1	0	0	0	1	0	0	1	0	0	0
150082	670	2	0	0	1.65289256198347	16	4	7	398.44802972898	0.0952380952380952	3	2	1	0	0	0	1	0	0	1	0	0	1	0	1	0
150297	251	0	0	0	1.44927536231884	2	2	16	1555.37428612596	0.0682926829268293	3	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0
150472	395	4	1	1	81.8181818181818	42	38	16	1623.76282873707	0.0916666666666667	3	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0
151011	544	3	1	0	0	41	44	29	2911.42404474718	0.263546798029557	3	3	1	0	0	1	0	0	0	0	0	0	0	1	0	1
151230	558	7	0	0	0.564971751412429	41	36	26	8825.79141054659	0.0738461538461539	3	64	1	0	0	1	0	0	0	1	0	0	0	1	0	0
151647	140	1	0	0	0	3	36	52	33287.2785151403	0.0188536953242836	3	14	0	1	1	0	0	1	0	0	0	1	0	0	0	0
151987	417	1	1	0	17.2413793103448	43	44	52	8999.9565260338	0.0784313725490196	3	20	0	1	0	1	0	0	0	1	0	0	0	1	0	1
152503	790	4	0	1	0	41	37	15	1604.8639173241	0.17142857142857101	1	46	1	0	0	1	0	0	0	0	0	0	0	1	0	0
152519	410	1	1	1	0	20	19	16	1555.37428612596	0.0682926829268293	3	32	0	0	0	1	0	0	0	0	0	0	1	0	0	0
153339	72	1	1	0	18.5185185185185	43	36	16	1555.37428612596	0.0682926829268293	3	120	0	0	0	1	0	0	0	1	0	0	0	1	0	0
153364	279	2	0	0	0	38	32	37	8944.1144401337	0.00900900900900901	3	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0
153743	205	3	1	0	1.13636363636364	1	36	3	0	1	3	14	1	0	0	1	0	0	0	1	0	1	0	0	0	0
158056	1137	5	0	0	0	28	14	16	1555.37428612596	0.0682926829268293	3	14	1	0	0	0	1	0	0	0	0	0	1	0	0	0
158724	791	1	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	0	0	1	0	0	0	0
158833	328	1	0	1	0	0	0	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	0	1	0	0	0	1	0
159119	401	5	1	0	5.75539568345324	0	36	1	0	0	3	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
159163	496	4	1	0	0	0	1	17	433.917872044349	0.139705882352941	3	5	1	0	0	1	0	0	0	0	1	0	0	0	1	0
161247	292	1	0	0	7.2463768115942	15	44	1	0	0	1	14	0	0	0	0	0	1	0	1	0	0	1	0	0	1
